QALY,TotalCost
12.67917174399755,25840.016666666656
12.648697095728854,26514.23685833345
12.64223605906056,26225.90098666674
12.636931102040691,26597.978826666655
12.649444818553391,26681.610830000056
12.676520964204338,26350.729313333446
12.619829063944326,26695.203425000003
12.622229998604746,26663.550555000107
12.650760653779438,26129.571333333275
12.657091458699476,26283.200865000043
12.64529082698304,26459.871618333378
12.693361795587933,25739.686271666662
12.640114663293687,26360.13662833339
12.630653119358627,26071.804096666703
12.67337970014016,26217.40212000002
12.667541616509828,26055.069683333353
12.648283668652754,26391.529045000018
12.65826727610358,26177.250935000047
12.643045254728982,26572.34175000009
12.677627212761,26049.526060000007
12.671517312338704,26071.42591666668
12.65302554720434,26379.670133333406
12.654398473597592,26190.9488733334
12.66732368797879,26237.301323333362
12.683362734622259,26120.700526666715
12.640691164989796,26672.008168333283
12.622113247549315,26596.861431666686
12.618789849611803,26881.217840000052
12.649791686356865,26197.307566666652
12.621779416041505,26869.077586666746
