QALY,TotalCost
12.650955061910821,27901.701854666786
12.627253676845767,28701.05979800008
12.611234032637908,28467.528580666756
12.613584154673958,28693.59616400005
12.626274214028955,28816.114865333384
12.649115581670097,28418.18290333336
12.59570680338643,28789.596049333453
12.60079760066898,28774.32777733343
12.62377414427719,28390.121694
12.635299760943317,28298.09992466671
12.623594822263112,28638.038363333493
12.664139878770227,27963.154253333363
12.613105203313477,28473.14470066671
12.60099211363855,28247.613970666836
12.644863458147862,28308.73800666678
12.645745923611381,28233.282453333424
12.62721547819983,28618.58487466671
12.636610144008946,28391.803380000103
12.61241328879782,28751.03726400009
12.657727200183006,28174.035334000095
