QALY,TotalCost
10.272004893309344,17123.896497611637
10.181388902680553,16912.825180950313
10.382653232522589,17300.728940681558
10.286382626037797,16989.435916534272
10.103170450742411,16441.93609531252
10.420268324235627,17653.50378059188
10.18670824702507,17310.52527316408
10.130246181313344,16751.670138678845
10.248120702768226,16675.39012746188
10.345407295556969,17159.139126983842
10.316816809599148,17522.95702913404
10.281518073265858,17361.641853543064
10.33886994471016,16879.391173367934
10.319253660677946,17310.565685782174
10.02060827926579,16354.418567746756
10.276160802107418,17084.67119373274
10.269372665331126,17024.32602309277
10.220208511081013,16903.10641357806
10.460642624318698,17459.75152888721
10.41623068913159,17497.607157111226
10.206944932485909,17163.55942643737
10.354433671091709,16991.876877305294
10.252935815865111,17250.047739335034
10.314701059535624,17364.62658604667
10.394304764871118,17656.106596468577
10.2052260323876,17178.010364460257
10.29439894715072,17102.24564470158
10.349402695959458,17258.66060087947
10.287909999568102,17744.181742361794
10.36572608959034,17237.230291341126
