QALY,TotalCost
12.59600703864289,25620.47194666663
12.566437496096176,26259.12450999999
12.550704183251497,26089.20348333336
12.554029403264721,26376.972058333336
12.560067928316048,26527.17305833331
12.59196956133459,26024.81451499997
12.534844442822319,26494.62006000001
12.543923230852908,26462.922650000044
12.566698854936112,26033.08048499995
12.575750829353591,26036.023760000015
12.558180842706223,26365.914044999976
12.610518400502173,25590.942478333254
12.559467111316408,26128.19237166662
12.544361436344046,25936.37452833334
12.586373974719553,26042.167371666586
12.582945012361042,25737.631596666648
12.566162941765157,26252.52849333328
12.576984630965017,25949.700443333342
12.553072314088395,26426.67080333337
12.594735960740365,25879.709648333315
12.592410887182632,25856.784056666696
12.567901353541266,26130.341101666694
12.570443591485796,26008.79546999995
12.58778621796398,25994.967335000034
12.600775566154285,25825.0609483333
12.555954266517816,26456.37381833331
12.544817525034661,26423.919898333355
12.536516931392617,26516.59647666668
12.56140406551658,25991.603761666574
12.532109849452203,26701.748858333358
